accuracy,loss,val_accuracy,val_loss
0.0008333333535119891,6.592172622680664,0.0,6.544086933135986
0.009166666306555271,6.522272109985352,0.0,6.540856838226318
0.019166667014360428,6.386410713195801,0.0,6.518173694610596
0.032499998807907104,6.1108078956604,0.0,6.566237926483154
0.046666666865348816,5.698890209197998,0.0,6.705143451690674
